10;22;0;25;25.0;2;12;0;0.0;1;13;0;0.0;1.4799228892030905;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,2);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);(41,1);(42,1);(43,1);(44,1);(45,1);(46,1);(47,1);(48,1);(49,1);(50,1);
20;33;0;25;25.0;4;6;0;0.0;3;4;0;0.0;4.23126876120547;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,1);(12,1);(13,1);(14,3);(15,1);(16,2);(17,1);(18,1);(19,2);(20,1);(21,1);(22,1);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,1);(34,2);(35,1);(36,2);(37,1);(38,1);(39,1);(40,1);(41,1);(42,1);(43,1);(44,2);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
30;39;0;25;25.0;1;3;0;0.0;1;6;0;0.0;7.406903474574598;0;(1,2);(2,2);(3,2);(4,2);(5,2);(6,2);(7,2);(8,1);(9,3);(10,2);(11,1);(12,1);(13,1);(14,3);(15,1);(16,2);(17,1);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,1);(34,2);(35,2);(36,2);(37,1);(38,1);(39,2);(40,1);(41,1);(42,1);(43,1);(44,2);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
40;40;1;25;25.0;0;4;0;0.0;5;0;0;0.0;11.106458424115452;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,2);(8,1);(9,3);(10,2);(11,1);(12,1);(13,1);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,1);(34,2);(35,2);(36,2);(37,1);(38,1);(39,2);(40,1);(41,1);(42,1);(43,1);(44,2);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
50;4;33;25;25.0;2;4;0;0.0;1;6;0;0.0;12.835374100690542;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,2);(8,1);(9,3);(10,2);(11,1);(12,2);(13,1);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,2);(25,1);(26,2);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,2);(34,2);(35,2);(36,2);(37,2);(38,1);(39,2);(40,1);(41,1);(42,1);(43,1);(44,2);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
60;8;27;25;25.0;4;3;0;0.0;4;4;0;0.0;13.734431539353071;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,3);(8,2);(9,3);(10,2);(11,1);(12,2);(13,1);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,3);(25,1);(26,2);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,2);(34,2);(35,2);(36,2);(37,2);(38,1);(39,3);(40,1);(41,1);(42,1);(43,1);(44,2);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
70;12;24;25;25.0;2;5;0;0.0;1;6;0;0.0;14.821906267614391;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,3);(8,2);(9,3);(10,2);(11,1);(12,2);(13,1);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,3);(25,1);(26,2);(27,1);(28,1);(29,2);(30,2);(31,2);(32,2);(33,2);(34,2);(35,2);(36,2);(37,2);(38,1);(39,3);(40,1);(41,1);(42,1);(43,1);(44,3);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
80;24;14;25;25.0;2;3;0;0.0;3;4;0;0.0;16.72975638916078;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,3);(8,3);(9,3);(10,2);(11,1);(12,2);(13,2);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,3);(25,1);(26,2);(27,1);(28,1);(29,2);(30,3);(31,2);(32,2);(33,2);(34,2);(35,2);(36,3);(37,2);(38,1);(39,3);(40,1);(41,1);(42,1);(43,2);(44,3);(45,1);(46,2);(47,1);(48,1);(49,1);(50,1);
90;27;11;25;25.0;2;4;0;0.0;0;6;0;0.0;19.19651341828364;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,3);(8,3);(9,3);(10,2);(11,1);(12,2);(13,2);(14,3);(15,1);(16,2);(17,2);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,3);(25,1);(26,2);(27,1);(28,1);(29,2);(30,3);(31,2);(32,2);(33,2);(34,2);(35,2);(36,3);(37,2);(38,2);(39,3);(40,1);(41,1);(42,1);(43,2);(44,3);(45,1);(46,2);(47,1);(48,1);(49,2);(50,1);
100;28;10;25;25.0;3;3;0;0.0;2;4;0;0.0;21.52277985080153;0;(1,2);(2,2);(3,2);(4,3);(5,2);(6,2);(7,3);(8,3);(9,3);(10,2);(11,1);(12,2);(13,2);(14,3);(15,1);(16,2);(17,3);(18,1);(19,2);(20,2);(21,1);(22,1);(23,2);(24,3);(25,2);(26,2);(27,1);(28,1);(29,2);(30,3);(31,2);(32,2);(33,2);(34,2);(35,2);(36,3);(37,2);(38,2);(39,3);(40,1);(41,1);(42,1);(43,3);(44,3);(45,1);(46,2);(47,1);(48,1);(49,3);(50,1);
