10;25;1;25;25.0;5;6;0;0.0;3;10;0;0.0;1.3831398652015716;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,0);(20,1);(21,1);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);(41,2);(42,1);(43,1);(44,1);(45,1);(46,1);(47,1);(48,1);(49,1);(50,1);
20;33;0;25;25.0;3;6;0;0.0;4;4;0;0.0;3.9900320605647224;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,2);(12,2);(13,1);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,1);(21,1);(22,2);(23,1);(24,1);(25,1);(26,2);(27,1);(28,1);(29,1);(30,2);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,1);(46,1);(47,1);(48,2);(49,1);(50,1);
30;38;0;25;25.0;1;4;0;0.0;1;6;0;0.0;7.308441011122286;0;(1,1);(2,2);(3,1);(4,2);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,2);(12,2);(13,2);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,1);(21,1);(22,2);(23,1);(24,1);(25,1);(26,2);(27,1);(28,1);(29,1);(30,2);(31,2);(32,1);(33,1);(34,1);(35,2);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,1);(46,1);(47,1);(48,2);(49,2);(50,1);
40;34;8;25;25.0;0;3;0;0.0;1;4;0;0.0;10.530706561781162;0;(1,1);(2,2);(3,1);(4,2);(5,1);(6,2);(7,2);(8,1);(9,1);(10,1);(11,2);(12,2);(13,2);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,2);(27,1);(28,1);(29,1);(30,2);(31,2);(32,2);(33,1);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,1);(46,1);(47,1);(48,2);(49,2);(50,1);
50;7;33;25;25.0;1;3;0;0.0;2;4;0;0.0;12.036875618621814;0;(1,1);(2,2);(3,1);(4,2);(5,1);(6,2);(7,2);(8,1);(9,1);(10,1);(11,2);(12,2);(13,2);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,3);(21,2);(22,2);(23,1);(24,1);(25,2);(26,2);(27,2);(28,1);(29,1);(30,2);(31,2);(32,2);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,1);(46,1);(47,1);(48,2);(49,2);(50,1);
60;9;30;25;25.0;1;4;0;0.0;0;6;0;0.0;12.92696048797973;0;(1,1);(2,2);(3,1);(4,2);(5,1);(6,2);(7,2);(8,1);(9,1);(10,1);(11,2);(12,2);(13,2);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,3);(21,2);(22,2);(23,1);(24,1);(25,2);(26,2);(27,2);(28,1);(29,1);(30,2);(31,2);(32,2);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,2);(46,1);(47,1);(48,2);(49,2);(50,1);
70;18;22;25;25.0;1;4;0;0.0;1;4;0;0.0;14.327368222772737;0;(1,1);(2,2);(3,1);(4,2);(5,1);(6,2);(7,2);(8,1);(9,1);(10,1);(11,2);(12,2);(13,2);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,3);(21,2);(22,2);(23,1);(24,1);(25,2);(26,2);(27,2);(28,2);(29,1);(30,2);(31,2);(32,2);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,2);(46,1);(47,1);(48,2);(49,2);(50,1);
80;21;16;25;25.0;2;5;0;0.0;1;5;0;0.0;16.294583152904746;0;(1,1);(2,3);(3,1);(4,2);(5,1);(6,3);(7,2);(8,1);(9,1);(10,1);(11,3);(12,2);(13,2);(14,2);(15,1);(16,2);(17,1);(18,1);(19,1);(20,3);(21,2);(22,2);(23,1);(24,1);(25,3);(26,2);(27,2);(28,2);(29,1);(30,2);(31,2);(32,2);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,2);(46,1);(47,1);(48,2);(49,2);(50,1);
90;29;9;25;25.0;1;5;0;0.0;3;3;0;0.0;18.709540866711198;0;(1,1);(2,4);(3,1);(4,2);(5,1);(6,3);(7,2);(8,1);(9,1);(10,1);(11,3);(12,3);(13,2);(14,2);(15,2);(16,2);(17,1);(18,1);(19,1);(20,3);(21,3);(22,2);(23,1);(24,1);(25,3);(26,2);(27,2);(28,2);(29,1);(30,2);(31,2);(32,3);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,3);(46,1);(47,1);(48,2);(49,2);(50,1);
100;29;9;25;25.0;1;3;0;0.0;1;7;0;0.0;21.35087004754367;0;(1,1);(2,4);(3,1);(4,2);(5,1);(6,4);(7,2);(8,1);(9,1);(10,1);(11,3);(12,3);(13,2);(14,2);(15,2);(16,2);(17,1);(18,1);(19,2);(20,3);(21,3);(22,3);(23,1);(24,1);(25,3);(26,2);(27,2);(28,2);(29,1);(30,2);(31,2);(32,3);(33,2);(34,1);(35,3);(36,1);(37,2);(38,1);(39,1);(40,1);(41,2);(42,1);(43,2);(44,1);(45,3);(46,1);(47,1);(48,2);(49,2);(50,1);
