10;17;0;50;50.0;1;3;0;0.0;3;6;0;0.0;0.9393575195678338;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,1);(22,1);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);
20;23;0;50;50.0;2;3;0;0.0;2;0;0;0.0;3.0023653882680525;0;(1,1);(2,2);(3,1);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
30;23;0;50;50.0;3;2;0;0.0;1;1;0;0.0;4.937763068721698;0;(1,1);(2,2);(3,1);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
40;23;0;50;50.0;2;3;0;0.0;0;2;0;0.0;6.909459631236604;0;(1,1);(2,2);(3,1);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
50;23;0;50;50.0;0;5;0;0.0;1;1;0;0.0;9.175940574278345;0;(1,1);(2,2);(3,1);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
60;25;0;50;50.0;1;2;0;0.0;2;0;0;0.0;11.581145761620812;0;(1,2);(2,3);(3,1);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
70;26;0;50;50.0;2;0;0;0.0;1;1;0;0.0;13.950449711778695;0;(1,2);(2,3);(3,2);(4,1);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
80;27;0;50;50.0;1;0;0;0.0;1;1;0;0.0;16.647722523464086;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
90;27;0;50;50.0;0;1;0;0.0;1;1;0;0.0;19.164216005388877;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
100;28;0;50;50.0;0;1;0;0.0;0;1;0;0.0;21.62074064534918;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
110;28;0;50;50.0;0;1;0;0.0;1;0;0;0.0;24.45733616826726;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
120;28;0;50;50.0;1;0;0;0.0;1;0;0;0.0;27.292431680371088;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
130;28;0;49;50.0;0;1;1;0.0;1;0;0;0.0;29.728668325568183;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
140;28;0;48;49.7;0;1;2;0.3;1;0;0;0.0;31.8798956637962;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
150;28;0;48;49.36666666666667;1;0;2;0.6333333333333333;0;1;0;0.0;33.95814961758585;0;(1,2);(2,3);(3,2);(4,2);(5,1);(6,2);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,2);(20,2);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,2);
