10;4;0;50;50.0;1;3;0;0.0;0;2;0;0.0;0.38369813878122816;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);
20;5;0;50;50.0;2;1;0;0.0;1;1;0;0.0;0.854063398624032;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,3);(9,1);(10,1);
30;5;0;50;50.0;2;1;0;0.0;1;1;0;0.0;1.4379398739556524;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,3);(9,1);(10,1);
40;5;0;50;50.0;1;2;0;0.0;0;2;0;0.0;2.138140809903927;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,3);(9,1);(10,1);
50;5;0;50;50.0;0;3;0;0.0;0;2;0;0.0;2.8308904047464623;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,3);(9,1);(10,1);
60;7;0;50;50.0;0;2;0;0.0;1;0;0;0.0;3.4672468882022853;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,3);(9,2);(10,1);
70;7;0;50;50.0;1;1;0;0.0;0;1;0;0.0;4.2500938125578775;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,3);(9,2);(10,1);
80;7;0;50;50.0;0;2;0;0.0;1;0;0;0.0;5.001029003205372;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,3);(9,2);(10,1);
90;7;0;50;50.0;0;2;0;0.0;0;1;0;0.0;5.730760155812408;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,3);(9,2);(10,1);
100;8;0;50;50.0;0;1;0;0.0;0;1;0;0.0;6.4627989559489905;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,2);(10,1);
110;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;7.293235641094519;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,2);(10,1);
120;8;0;50;50.0;0;1;0;0.0;0;1;0;0.0;8.126424170696426;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,2);(10,1);
130;8;0;50;50.0;0;1;0;0.0;0;1;0;0.0;9.11793196249816;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,2);(10,1);
140;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;9.81542045915445;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,2);(10,1);
