10;4;1;50;50.0;1;1;0;0.0;2;1;0;0.0;0.26251319064831435;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,0);
20;5;0;50;50.0;1;1;0;0.0;1;2;0;0.0;0.876027124105634;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);
30;5;0;50;50.0;2;0;0;0.0;1;2;0;0.0;1.5587723656326429;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);
40;5;0;50;50.0;1;1;0;0.0;1;2;0;0.0;2.2944595178588965;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);
50;5;0;50;50.0;0;2;0;0.0;1;2;0;0.0;3.086882954084197;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);
60;7;0;50;50.0;0;1;0;0.0;1;1;0;0.0;3.7841103404058756;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,2);(10,1);
70;7;0;50;50.0;1;1;0;0.0;1;0;0;0.0;4.523355444315286;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,1);(9,2);(10,1);
80;7;0;50;50.0;0;2;0;0.0;0;1;0;0.0;5.1308405850583965;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,1);(7,1);(8,1);(9,2);(10,1);
90;8;0;50;50.0;0;1;0;0.0;0;1;0;0.0;5.808065589607136;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
100;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;6.6731454719373415;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
110;8;0;50;50.0;1;0;0;0.0;0;1;0;0.0;7.371548803434894;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
120;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;8.025532857112063;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
130;8;0;50;50.0;0;1;0;0.0;0;1;0;0.0;8.719508914977899;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
140;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;9.723757618544811;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
150;8;0;50;50.0;1;0;0;0.0;0;1;0;0.0;10.666706754823226;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
160;8;0;50;50.0;0;1;0;0.0;1;0;0;0.0;11.534145618022928;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
170;8;0;50;50.0;1;0;0;0.0;0;1;0;0.0;12.349812507806307;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
180;8;0;49;49.9;1;0;1;0.1;0;1;0;0.0;13.115831958451833;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
190;8;0;49;49.3;0;1;1;0.7;0;1;0;0.0;13.82436651789552;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
200;8;0;48;49.0;1;0;2;1.0;1;0;0;0.0;14.56369684455121;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
210;8;0;48;48.8;1;0;2;1.2;1;0;0;0.0;15.427227954470867;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
220;8;0;48;48.8;1;0;2;1.2;1;0;0;0.0;16.275728232427966;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
230;8;0;48;48.6;1;0;2;1.4;0;1;0;0.0;17.188554165596678;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
240;8;0;48;48.0;1;0;2;2.0;0;1;0;0.0;18.14906292743829;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
250;8;0;47;47.9;1;0;3;2.1;1;0;0;0.0;19.018814019358555;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
260;8;0;47;47.8;1;0;3;2.2;1;0;0;0.0;19.84761921817309;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
270;8;0;47;47.7;1;0;3;2.3;0;1;0;0.0;20.69302106612755;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
280;8;0;46;47.4;1;0;4;2.6;0;1;0;0.0;21.515677066050117;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
290;8;0;46;46.6;1;0;4;3.4;1;0;0;0.0;22.262852520066794;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
300;8;0;46;46.4;1;0;4;3.6;0;1;0;0.0;23.21395820492288;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
310;8;0;46;46.4;1;0;4;3.6;0;1;0;0.0;24.233847988732574;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
320;8;0;45;45.5;1;0;5;4.5;0;1;0;0.0;25.161760511696016;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
330;8;0;45;45.2;1;0;5;4.8;0;1;0;0.0;26.07742812796612;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
340;8;0;45;45.1;1;0;5;4.9;0;1;0;0.0;27.191204141113833;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
350;8;0;45;45.1;1;0;5;4.9;1;0;0;0.0;28.434011110169706;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
360;8;0;44;44.9;1;0;6;5.1;0;1;0;0.0;29.481767241674333;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
370;8;0;44;44.7;1;0;6;5.3;0;1;0;0.0;30.463727886971455;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
380;8;0;44;44.3;1;0;6;5.7;0;1;0;0.0;31.34193857274315;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
390;8;0;44;44.1;1;0;6;5.9;1;0;0;0.0;32.37668299374826;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
400;8;0;44;44.0;1;0;6;6.0;1;0;0;0.0;33.48769089777871;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
410;8;0;43;43.8;1;0;7;6.2;0;1;0;0.0;34.437850350403416;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
420;8;0;43;43.1;1;0;7;6.9;1;0;0;0.0;35.45549527558001;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
430;8;0;43;43.1;1;0;7;6.9;0;1;0;0.0;36.282353420098694;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
440;8;0;43;43.0;1;0;7;7.0;1;0;0;0.0;37.26187618901476;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
450;8;0;43;43.0;1;0;7;7.0;0;1;0;0.0;37.89443058985927;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
460;8;0;43;43.0;1;0;7;7.0;1;0;0;0.0;38.70779789508802;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
470;8;0;43;43.0;1;0;7;7.0;1;0;0;0.0;39.650313278784964;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
480;8;0;43;43.0;1;0;7;7.0;0;1;0;0.0;40.61719133845469;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
490;8;0;41;42.5;1;0;9;7.5;0;1;0;0.0;41.28061176513079;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
500;8;0;46;47.1;1;0;9;7.9;0;1;0;0.0;41.968229496267874;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
510;8;0;46;46.6;1;0;9;8.4;1;0;0;0.0;42.873440554386065;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
520;8;0;45;45.7;1;0;10;9.3;0;1;0;0.0;43.9720048467685;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
530;8;0;44;45.3;1;0;11;9.7;1;0;0;0.0;45.044249958374365;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
540;8;0;44;45.1;1;0;11;9.9;0;1;0;0.0;46.128793386358645;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
550;8;0;44;44.8;1;0;11;10.2;1;0;0;0.0;47.222245471611515;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
560;8;0;44;44.6;1;0;11;10.4;0;1;0;0.0;48.1383071411763;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
570;8;0;42;43.8;1;0;13;11.2;1;0;0;0.0;49.15847113145345;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
580;8;0;41;43.5;1;0;14;11.5;1;0;0;0.0;50.15550037835252;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
590;8;0;41;42.7;1;0;14;12.3;0;1;0;0.0;51.04050976187993;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
600;8;0;40;41.4;1;0;15;13.6;0;1;0;0.0;52.239112028330936;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
610;8;0;40;40.5;1;0;15;14.5;0;1;0;0.0;53.33583521929549;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
620;8;0;40;40.3;1;0;15;14.7;0;1;0;0.0;54.57229278516209;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
630;8;0;40;40.3;1;0;15;14.7;0;1;0;0.0;55.58209642104906;0;(1,1);(2,1);(3,2);(4,1);(5,3);(6,1);(7,1);(8,1);(9,2);(10,1);
