350;21;0;14;22;0;16;7;0;0;163;0;(1,12);(2,21);(3,36);(4,21);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,40);(49,53);(50,21);
360;21;0;13;22;0;17;7;0;0;168;0;(1,12);(2,21);(3,36);(4,21);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,40);(49,53);(50,21);
370;20;0;13;23;0;17;7;0;0;174;0;(1,13);(2,21);(3,36);(4,21);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,40);(49,53);(50,21);
380;19;0;12;24;0;18;7;0;0;179;0;(1,13);(2,21);(3,36);(4,21);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
390;19;0;12;24;0;18;7;0;0;184;0;(1,13);(2,21);(3,36);(4,21);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
400;18;0;11;25;0;19;7;0;0;189;0;(1,13);(2,21);(3,36);(4,22);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
410;18;0;11;25;0;19;7;0;0;194;0;(1,13);(2,21);(3,36);(4,22);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
420;17;0;10;26;0;20;7;0;0;198;0;(1,13);(2,22);(3,36);(4,22);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
430;17;0;10;26;0;20;7;0;0;203;0;(1,13);(2,22);(3,36);(4,22);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
440;17;0;10;26;0;20;7;0;0;208;0;(1,13);(2,22);(3,36);(4,22);(5,21);(6,62);(7,85);(8,59);(9,62);(10,45);(11,92);(12,22);(13,49);(14,27);(15,22);(16,37);(17,38);(18,85);(19,1);(20,17);(21,62);(22,54);(23,66);(24,0);(25,21);(26,1);(27,36);(28,8);(29,44);(30,1);(31,1);(32,85);(33,42);(34,23);(35,25);(36,6);(37,88);(38,9);(39,46);(40,18);(41,78);(42,69);(43,49);(44,85);(45,33);(46,91);(47,49);(48,41);(49,53);(50,21);
