10;25;13;25;1;0;0;0;1;0;2.6777532265644326;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,0);(13,1);(14,1);(15,1);(16,0);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
20;25;13;25;1;0;0;1;0;0;5.687996343804787;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
30;25;12;25;1;0;0;1;1;0;8.853522736314467;0;(1,0);(2,2);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
40;25;11;25;1;0;0;0;3;0;12.17808882594387;0;(1,0);(2,2);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
50;26;9;25;1;2;0;1;1;0;15.433329699519646;0;(1,0);(2,3);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
60;25;10;25;1;2;0;1;1;0;19.096692037091607;0;(1,0);(2,3);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
70;26;9;25;1;2;0;0;2;0;22.000726223751332;0;(1,0);(2,3);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
80;26;9;25;1;2;0;1;1;0;25.094989777145326;0;(1,0);(2,3);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
90;25;11;25;0;3;0;1;0;0;27.95889988139309;0;(1,0);(2,3);(3,1);(4,1);(5,3);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,0);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
100;25;9;25;0;4;0;1;1;0;31.277656463393473;0;(1,0);(2,3);(3,1);(4,1);(5,3);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,1);(16,0);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,2);(24,1);(25,1);(26,1);(27,2);(28,0);(29,1);(30,1);(31,0);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
