380;8;0;23;1;0;7;1;0;0;35;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
390;8;0;22;1;0;8;1;0;0;36;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
400;8;0;22;1;0;8;1;0;0;37;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
410;8;0;22;1;0;8;1;0;0;38;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
420;8;0;22;1;0;8;1;0;0;39;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
430;8;0;22;1;0;8;1;0;0;40;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
440;8;0;22;1;0;8;1;0;0;41;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
450;8;0;22;1;0;8;1;0;0;42;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
460;8;0;22;1;0;8;1;0;0;43;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
470;8;0;20;1;0;10;1;0;0;44;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
480;8;0;20;1;0;10;1;0;0;45;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
490;8;0;20;1;0;10;1;0;0;46;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
500;8;0;25;1;0;10;1;0;0;47;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
510;8;0;25;1;0;10;1;0;0;48;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
520;8;0;25;1;0;10;1;0;0;49;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
530;8;0;24;1;0;11;1;0;0;50;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
540;8;0;24;1;0;11;0;1;0;51;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
550;8;0;24;1;0;11;1;0;0;52;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
560;8;0;24;1;0;11;1;0;0;53;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
570;8;0;24;1;0;11;1;0;0;54;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
580;8;0;24;1;0;11;1;0;0;55;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
590;8;0;23;1;0;12;1;0;0;56;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
600;8;0;23;1;0;12;1;0;0;57;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
