10;26;12;25;1;0;0;0;1;0;2.7865321940899848;0;(1,1);(2,1);(3,0);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,0);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
20;26;12;25;0;1;0;0;1;0;5.716518526956982;0;(1,1);(2,1);(3,0);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,0);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
30;25;12;25;1;0;0;0;2;0;8.325914074650331;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,0);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
40;25;12;25;1;0;0;1;1;0;11.354298820709822;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,0);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
50;25;11;25;0;1;0;1;2;0;14.630966306648675;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
60;25;11;25;1;0;0;1;2;0;18.10252928046973;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
70;25;11;25;0;1;0;1;2;0;21.32162598758703;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
80;25;11;25;1;0;0;1;2;0;24.726432217254338;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,0);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
90;25;10;25;0;2;0;1;2;0;28.135243406963955;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
100;26;9;25;0;2;0;0;3;0;31.25845580824913;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,0);(39,1);(40,1);
110;25;9;25;1;2;0;0;3;0;34.58243028440124;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,1);(39,1);(40,1);
120;25;8;25;1;3;0;0;3;0;38.10302315000936;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,0);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,1);(39,2);(40,1);
130;25;7;25;1;4;0;0;3;0;41.43206851557601;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,0);(38,1);(39,2);(40,1);
140;26;4;25;1;5;0;0;4;0;44.81172968177264;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,2);(31,1);(32,2);(33,1);(34,1);(35,1);(36,1);(37,0);(38,1);(39,2);(40,1);
150;23;5;23;2;4;2;0;6;0;48.33660179173175;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,2);(25,1);(26,1);(27,2);(28,1);(29,1);(30,2);(31,1);(32,2);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
160;23;5;23;2;5;2;0;5;0;51.4669175486654;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,2);(25,1);(26,1);(27,2);(28,1);(29,1);(30,3);(31,1);(32,2);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
170;23;5;23;3;5;2;1;3;0;54.712538568496385;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,0);(23,1);(24,2);(25,1);(26,1);(27,3);(28,1);(29,1);(30,3);(31,1);(32,2);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
180;24;2;23;2;8;2;0;4;0;57.81099015264575;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,0);(23,1);(24,2);(25,1);(26,1);(27,3);(28,1);(29,1);(30,3);(31,1);(32,2);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
190;24;3;23;3;6;2;0;4;0;61.47810270825614;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,0);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,1);(32,2);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
200;24;4;23;2;6;2;0;4;0;64.91135511670973;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,0);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,1);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
210;23;5;23;2;6;2;0;4;0;67.81428690520292;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,0);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,1);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
220;24;4;23;2;6;2;0;4;0;71.06889759958425;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,0);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,1);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
230;24;3;23;2;6;2;1;4;0;74.48280993927098;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,1);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
240;21;7;21;4;4;4;0;4;0;78.13162561669;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,3);(31,2);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
250;22;5;21;4;6;4;0;3;0;81.38550399629916;0;(1,3);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,4);(31,2);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
260;20;6;20;5;6;5;1;2;0;84.81792507385059;0;(1,3);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,4);(31,2);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
270;18;7;18;7;5;7;1;2;0;88.60691292311625;0;(1,3);(2,2);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,4);(31,2);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
280;17;6;17;8;5;8;1;3;0;92.36685349339342;0;(1,3);(2,2);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,1);(15,2);(16,1);(17,1);(18,1);(19,2);(20,1);(21,3);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,4);(31,2);(32,2);(33,3);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
290;15;6;15;9;6;10;1;3;0;96.03471977423798;0;(1,3);(2,2);(3,2);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,2);(15,2);(16,1);(17,1);(18,1);(19,2);(20,1);(21,3);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,1);(30,4);(31,2);(32,2);(33,3);(34,1);(35,2);(36,1);(37,1);(38,1);(39,2);(40,1);
300;16;4;15;10;7;10;1;2;0;99.65118427427464;0;(1,3);(2,2);(3,3);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,2);(20,1);(21,4);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,2);(30,4);(31,2);(32,2);(33,3);(34,1);(35,2);(36,1);(37,1);(38,1);(39,2);(40,1);
310;15;5;14;12;6;11;1;1;0;102.89634595796149;0;(1,3);(2,2);(3,3);(4,2);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,3);(12,1);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,2);(20,1);(21,4);(22,1);(23,1);(24,2);(25,1);(26,1);(27,4);(28,1);(29,2);(30,4);(31,2);(32,2);(33,3);(34,1);(35,2);(36,1);(37,1);(38,1);(39,2);(40,1);
