10;7;0;25;25.0;1;7;0;0.0;3;2;0;0.0;0.711224705764453;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);
20;13;0;25;25.0;2;2;0;0.0;1;2;0;0.0;1.9070394584859653;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);
30;16;0;25;25.0;1;1;0;0.0;1;1;0;0.0;3.526428588420864;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,2);(12,1);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
40;16;0;25;25.0;1;1;0;0.0;1;1;0;0.0;5.290321180101954;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,2);(12,1);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
50;16;0;25;25.0;0;2;0;0.0;1;1;0;0.0;6.989240768668251;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,2);(12,1);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
60;17;0;25;25.0;1;0;0;0.0;0;2;0;0.0;8.483857112023362;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
70;17;0;25;25.0;0;1;0;0.0;0;2;0;0.0;10.018186956906812;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
80;17;0;25;25.0;0;2;0;0.0;0;1;0;0.0;11.55076178588166;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
90;17;0;25;25.0;0;2;0;0.0;0;1;0;0.0;13.267188916364631;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
100;17;0;25;25.0;1;1;0;0.0;1;0;0;0.0;14.845597497123196;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
110;17;0;25;25.0;0;2;0;0.0;0;1;0;0.0;16.56017729116865;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
120;17;0;25;25.0;0;2;0;0.0;1;0;0;0.0;18.02813602418012;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
130;17;0;25;25.0;2;0;0;0.0;1;0;0;0.0;19.765487375583362;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
140;17;0;25;25.0;1;1;0;0.0;1;0;0;0.0;21.585257620016744;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
150;17;0;25;25.0;2;0;0;0.0;1;0;0;0.0;23.33447402141268;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
160;17;0;25;25.0;1;1;0;0.0;0;1;0;0.0;25.03467821735249;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
170;17;0;25;25.0;1;1;0;0.0;1;0;0;0.0;26.53657819756917;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
180;17;0;24;24.95;2;0;1;0.05;0;1;0;0.0;28.054640344569695;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
190;17;0;24;24.85;2;0;1;0.15;1;0;0;0.0;29.752987079204303;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
200;17;0;24;24.75;1;1;1;0.25;1;0;0;0.0;31.40458594085971;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
210;17;0;24;24.4;2;0;1;0.6;0;1;0;0.0;33.19755498073391;0;(1,2);(2,2);(3,2);(4,2);(5,1);(6,2);(7,1);(8,2);(9,2);(10,2);(11,2);(12,2);(13,1);(14,2);(15,1);(16,2);(17,2);(18,1);(19,1);(20,1);
