10;8;0;25;25.0;2;5;0;0.0;1;4;0;0.0;0.5143266883206098;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);
20;12;0;25;25.0;1;3;0;0.0;1;3;0;0.0;1.5606572826850693;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
30;13;0;25;25.0;1;3;0;0.0;0;3;0;0.0;2.9484466510712126;0;(1,2);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
40;13;0;25;25.0;1;3;0;0.0;1;2;0;0.0;4.249835662941491;0;(1,2);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
50;14;0;25;25.0;2;1;0;0.0;1;2;0;0.0;5.681190255331914;0;(1,2);(2,1);(3,2);(4,2);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
60;15;0;25;25.0;0;2;0;0.0;1;2;0;0.0;7.336341661163556;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
70;15;0;25;25.0;0;3;0;0.0;0;2;0;0.0;8.879657596891574;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,2);(13,2);(14,1);(15,1);(16,1);(17,1);(18,2);(19,2);(20,1);
80;17;0;25;25.0;2;0;0;0.0;1;0;0;0.0;10.380907442496845;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,3);(20,1);
90;17;0;25;25.0;2;0;0;0.0;0;1;0;0.0;12.191825325208388;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,3);(20,1);
100;17;0;25;25.0;1;1;0;0.0;1;0;0;0.0;14.056494558082068;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,3);(20,1);
110;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;15.704961088027634;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
120;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;17.290261318761925;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
130;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;18.8045914058151;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
140;18;0;25;25.0;1;0;0;0.0;1;0;0;0.0;20.397133852568107;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
150;18;0;25;25.0;1;0;0;0.0;1;0;0;0.0;21.964272285297653;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
160;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;23.38385351286877;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
170;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;25.092861311753413;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
180;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;26.941245772147404;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
190;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;28.620935092070347;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
200;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;30.07501349627538;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
210;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;31.763195797907645;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
220;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;33.689319866581556;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
230;18;0;24;24.95;0;1;1;0.05;1;0;0;0.0;35.58545330260195;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
240;18;0;21;24.45;1;0;4;0.55;0;1;0;0.0;37.32084990591351;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
250;18;0;21;23.8;1;0;4;1.2;0;1;0;0.0;38.81332700615251;0;(1,2);(2,1);(3,2);(4,3);(5,1);(6,1);(7,1);(8,1);(9,3);(10,2);(11,2);(12,3);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,1);
