10;8;0;25;25.0;3;4;0;0.0;2;3;0;0.0;0.6917375984796316;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,2);(19,1);(20,1);
20;15;0;25;25.0;0;3;0;0.0;0;2;0;0.0;1.99376982489316;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,1);(18,2);(19,2);(20,1);
30;16;0;25;25.0;0;2;0;0.0;1;1;0;0.0;3.591723342227303;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
40;16;0;25;25.0;1;1;0;0.0;2;0;0;0.0;5.081726102937425;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
50;16;0;25;25.0;2;0;0;0.0;1;1;0;0.0;6.508957649091087;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
60;16;0;25;25.0;1;1;0;0.0;1;1;0;0.0;8.015816019970147;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
70;16;0;25;25.0;0;2;0;0.0;1;1;0;0.0;9.771438037017845;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
80;16;0;25;25.0;1;1;0;0.0;0;2;0;0.0;11.454799921601902;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
90;16;0;25;25.0;0;2;0;0.0;1;1;0;0.0;13.137595111826029;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
100;16;0;25;25.0;1;1;0;0.0;1;1;0;0.0;14.84227353454715;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
110;16;0;25;25.0;0;2;0;0.0;1;1;0;0.0;16.407827566144146;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,1);
120;17;0;25;25.0;0;2;0;0.0;0;1;0;0.0;18.002579493325037;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
130;18;0;25;25.0;1;0;0;0.0;1;0;0;0.0;19.58974959371086;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
140;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;21.310988135581642;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
150;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;23.05003975873518;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
160;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;24.644587753426666;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
170;18;0;23;24.7;1;0;2;0.3;0;1;0;0.0;26.255933936943205;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
180;18;0;22;24.25;1;0;3;0.75;1;0;0;0.0;27.805658185175016;0;(1,1);(2,2);(3,2);(4,2);(5,2);(6,1);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,2);(14,1);(15,2);(16,2);(17,1);(18,2);(19,2);(20,2);
