10;1;5;0;1;3;0;1;3;0
20;0;6;0;1;4;0;0;4;0
30;1;6;0;0;5;0;1;4;0
40;1;7;0;1;5;0;1;4;0
50;1;3;0;1;7;0;1;7;0
60;1;9;0;1;5;0;1;5;0
70;1;8;0;1;8;0;1;6;0
80;1;11;0;1;6;0;1;7;0
90;1;8;0;1;8;0;1;9;0
100;1;9;0;1;6;0;1;10;0
110;0;12;0;1;7;0;1;7;0
120;1;8;0;1;10;0;1;7;0
130;1;9;0;1;11;0;1;7;0
140;1;8;0;1;9;0;1;10;0
150;1;9;0;1;9;0;1;9;0
160;1;10;0;1;8;0;1;9;0
170;1;7;0;1;10;0;1;10;0
180;1;10;0;1;8;0;1;9;0
190;1;6;0;1;9;0;1;12;0
200;1;10;0;1;8;0;1;9;0
210;11;5;10;1;6;0;1;6;0
220;20;0;30;0;5;0;0;5;0
230;25;0;30;1;1;0;1;2;0
240;27;0;30;0;2;0;0;1;0
250;27;0;30;1;0;0;1;1;0
260;27;0;30;1;0;0;0;2;0
270;28;0;30;1;0;0;0;1;0
280;28;0;30;0;1;0;0;1;0
290;28;0;30;1;0;0;1;0;0
300;28;0;30;0;1;0;1;0;0
310;28;0;30;1;0;0;0;1;0
320;28;0;30;1;0;0;0;1;0
330;28;0;30;0;1;0;0;1;0
340;28;0;30;1;0;0;0;1;0
350;28;0;30;0;1;0;1;0;0
360;28;0;30;0;1;0;0;1;0
370;28;0;30;0;1;0;1;0;0
380;28;0;30;1;0;0;0;1;0
390;28;0;30;0;1;0;1;0;0
400;28;0;30;0;1;0;0;1;0
410;28;0;30;1;0;0;0;1;0
420;28;0;29;1;0;1;1;0;0
430;28;0;29;1;0;1;0;1;0
440;27;1;27;1;0;3;0;1;0
450;28;0;27;1;0;3;1;0;0
460;27;1;27;1;0;3;0;1;0
470;25;2;25;1;0;5;0;2;0
480;26;0;25;3;0;5;0;1;0
490;26;0;25;3;0;5;0;1;0
500;25;1;34;3;0;5;0;1;0
510;26;0;32;3;0;7;1;0;0
520;26;0;32;3;0;7;0;1;0
530;26;0;31;3;0;8;0;1;0
540;26;0;29;3;0;10;0;1;0
550;26;0;28;3;0;11;0;1;0
560;26;0;28;3;0;11;1;0;0
570;26;0;28;3;0;11;1;0;0
580;26;0;28;3;0;11;1;0;0
590;26;0;26;3;0;13;0;1;0
600;26;0;26;3;0;13;0;1;0
610;24;1;23;4;0;16;1;0;0
620;24;0;23;4;0;16;0;2;0
630;20;3;20;4;0;19;1;2;0
640;18;3;17;5;0;22;1;3;0
650;15;2;15;12;0;24;1;0;0
660;14;2;13;13;0;26;1;0;0
670;12;2;11;15;0;28;0;1;0
680;10;2;8;16;0;31;1;1;0
690;7;3;6;17;0;33;0;3;0
700;6;1;6;22;0;33;1;0;0
710;4;2;3;22;0;36;1;1;0
720;4;0;3;24;0;36;1;1;0
730;4;0;3;25;0;36;0;1;0
740;4;0;3;25;0;36;0;1;0
750;4;0;3;25;0;36;1;0;0
760;4;0;3;25;0;36;1;0;0
770;2;2;0;25;0;39;0;1;0
780;2;1;0;25;0;39;0;2;0
790;2;0;0;25;0;39;0;3;0
800;1;0;-2;27;0;41;1;1;0
810;1;0;-2;27;0;41;1;1;0
820;1;0;-2;28;0;41;1;0;0
830;1;0;-2;28;0;41;0;1;0
840;0;1;-4;28;0;43;0;1;0
850;0;0;-4;29;0;43;0;1;0
860;0;0;-4;29;0;43;1;0;0
870;0;0;-4;29;0;43;1;0;0
880;0;0;-4;29;0;43;0;1;0
890;0;0;-4;29;0;43;0;1;0
900;0;0;-4;29;0;43;0;1;0
910;0;0;-4;29;0;43;0;1;0
920;0;0;-4;29;0;43;1;0;0
930;0;0;-4;29;0;43;0;1;0
940;0;0;-4;29;0;43;0;1;0
950;0;0;-4;29;0;43;0;1;0
960;0;0;-4;29;0;42;1;0;1
970;0;0;-4;29;0;42;1;0;1
980;0;0;-4;29;0;42;1;0;1
990;0;0;-4;29;0;42;1;0;1
1000;0;0;5;29;0;40;1;0;3
1010;0;0;5;29;0;40;1;0;3
1020;0;0;5;29;0;40;1;0;3
1030;0;0;5;29;0;40;1;0;3
1040;0;0;5;29;0;40;1;0;3
1050;0;0;5;29;0;40;1;0;3
1060;0;0;5;29;0;40;1;0;3
1070;0;0;5;29;0;40;1;0;3
1080;0;0;5;29;0;39;1;0;4
1090;0;0;5;29;0;39;1;0;4
1100;0;0;5;29;0;37;1;0;6
1110;0;0;5;29;0;37;1;0;6
1120;0;0;5;29;0;37;1;0;6
1130;0;0;5;29;0;37;1;0;6
1140;0;0;5;29;0;37;1;0;6
1150;0;0;5;29;0;36;1;0;7
1160;0;0;5;29;0;36;1;0;7
1170;0;0;5;29;0;35;1;0;8
1180;0;0;5;29;0;35;1;0;8
1190;0;0;5;29;0;35;1;0;8
1200;0;0;5;29;0;34;1;0;9
1210;0;0;5;29;0;34;1;0;9
1220;0;0;5;29;0;34;1;0;9
1230;0;0;5;29;0;32;1;0;11
1240;0;0;5;29;0;31;1;0;12
