10;15;0;50;50.0;6;9;0;0.0;3;7;0;0.0;2.7911719796835937;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,2);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
20;28;0;50;50.0;2;3;0;0.0;1;6;0;0.0;6.058345493599148;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,2);(18,3);(19,1);(20,1);(21,2);(22,2);(23,1);(24,2);(25,2);(26,2);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,2);(37,1);(38,2);(39,2);(40,1);
30;31;0;50;50.0;2;2;0;0.0;2;3;0;0.0;9.424526826108307;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,2);(18,3);(19,1);(20,1);(21,2);(22,2);(23,1);(24,2);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,1);(36,2);(37,1);(38,2);(39,2);(40,1);
40;34;0;50;50.0;1;1;0;0.0;2;2;0;0.0;12.813142674340696;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,2);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
50;35;0;50;50.0;1;1;0;0.0;1;2;0;0.0;16.41758231209728;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
60;35;0;50;50.0;2;0;0;0.0;2;1;0;0.0;19.790541670739508;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
70;35;0;50;50.0;1;1;0;0.0;2;1;0;0.0;23.31142998792288;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,2);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
80;36;0;50;50.0;1;1;0;0.0;1;1;0;0.0;26.782472189688736;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,3);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
90;37;0;50;50.0;0;2;0;0.0;1;0;0;0.0;30.29596339059062;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,3);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
100;37;0;50;50.0;0;2;0;0.0;0;1;0;0.0;33.815587331941906;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,3);(7,2);(8,3);(9,1);(10,2);(11,2);(12,1);(13,2);(14,1);(15,3);(16,2);(17,3);(18,3);(19,1);(20,1);(21,2);(22,2);(23,2);(24,3);(25,3);(26,2);(27,1);(28,2);(29,1);(30,1);(31,1);(32,2);(33,2);(34,1);(35,2);(36,2);(37,1);(38,2);(39,2);(40,1);
