10;31;11;30;1;2;0;1;4;0
20;30;12;30;1;4;0;1;2;0
30;31;13;30;1;1;0;1;3;0
40;31;12;30;1;3;0;1;2;0
50;31;13;30;1;4;0;1;0;0
60;30;13;30;1;5;0;1;0;0
70;31;14;30;1;3;0;1;0;0
80;31;13;30;1;4;0;1;0;0
90;30;13;30;1;5;0;1;0;0
100;31;15;30;1;2;0;1;0;0
110;31;14;30;1;3;0;1;0;0
120;30;17;30;1;1;0;1;0;0
130;31;11;30;1;6;0;1;0;0
140;31;8;30;0;10;0;1;0;0
150;30;4;29;2;13;1;1;0;0
160;29;3;28;3;14;2;1;0;0
170;29;1;28;3;16;2;1;0;0
180;28;1;26;4;16;4;1;0;0
190;27;0;26;5;17;4;1;0;0
200;26;1;25;6;16;5;1;0;0
210;24;2;24;6;17;6;1;0;0
220;24;1;23;7;17;7;1;0;0
230;23;1;22;9;16;8;1;0;0
240;23;0;22;8;18;8;1;0;0
250;22;1;20;10;16;10;1;0;0
260;21;0;20;11;17;10;1;0;0
270;20;0;19;12;17;11;1;0;0
280;19;1;18;13;16;12;1;0;0
290;19;0;18;13;17;12;1;0;0
300;19;0;18;13;17;12;1;0;0
310;17;1;16;14;17;14;1;0;0
320;17;0;16;14;18;14;1;0;0
330;17;0;15;15;17;15;1;0;0
340;16;0;13;17;16;17;1;0;0
350;14;0;12;19;16;18;1;0;0
360;12;1;11;20;16;19;1;0;0
370;12;0;11;19;18;19;1;0;0
380;11;1;10;20;17;20;1;0;0
390;10;1;9;22;16;21;1;0;0
400;10;0;9;21;18;21;1;0;0
410;10;0;9;21;18;21;1;0;0
420;9;0;7;24;16;23;1;0;0
430;8;0;7;23;18;23;1;0;0
440;8;0;7;24;17;23;1;0;0
450;8;0;7;24;16;23;1;1;0
460;8;0;7;24;17;23;1;0;0
470;7;1;6;25;16;24;1;0;0
480;7;0;6;25;17;24;1;0;0
490;7;0;6;25;17;24;1;0;0
500;7;0;11;24;18;24;1;0;0
510;11;4;10;25;9;25;1;0;0
520;11;4;10;26;8;25;1;0;0
530;11;3;10;25;10;25;1;0;0
540;10;6;10;25;8;25;1;0;0
550;9;5;9;25;7;25;2;2;1
560;10;3;9;26;7;25;2;2;1
570;10;1;9;25;7;25;2;5;1
580;10;0;9;25;10;25;2;3;1
590;10;0;9;24;11;24;3;2;2
600;10;0;9;25;10;24;3;2;2
610;10;0;9;25;9;24;2;4;2
620;10;0;9;24;9;24;3;4;2
630;10;0;9;24;8;24;3;5;2
640;10;0;9;24;5;23;4;7;3
650;10;0;9;24;7;23;4;5;3
660;10;0;9;24;7;23;4;5;3
670;9;0;8;23;9;23;5;4;4
680;9;0;8;24;9;23;5;3;4
690;9;0;8;24;6;23;4;7;4
