210;22;5;21;5;20;6;4;6;5;5;1;2;0;3;0;47.525137287571646;0;(1,1);(2,1);(3,3);(4,2);(5,1);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,1);(17,3);(18,2);(19,2);(20,1);(21,1);(22,3);(23,3);(24,4);(25,1);(26,1);(27,3);(28,1);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,3);(38,3);(39,3);(40,5);
220;20;7;18;9;17;7;2;8;1;8;1;3;1;3;0;49.77470350036695;0;(1,1);(2,1);(3,3);(4,3);(5,1);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,1);(17,4);(18,2);(19,2);(20,1);(21,1);(22,3);(23,4);(24,4);(25,1);(26,1);(27,4);(28,1);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,3);(39,3);(40,5);
230;18;5;16;7;15;8;5;9;4;10;1;3;0;4;0;52.200397461585084;0;(1,2);(2,1);(3,3);(4,3);(5,2);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,1);(17,4);(18,2);(19,2);(20,2);(21,1);(22,3);(23,4);(24,4);(25,1);(26,1);(27,4);(28,2);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,3);(39,3);(40,6);
240;18;2;15;5;15;11;6;10;7;10;1;2;1;2;0;55.08713943124848;0;(1,2);(2,1);(3,4);(4,4);(5,2);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,4);(18,2);(19,2);(20,2);(21,1);(22,4);(23,4);(24,4);(25,1);(26,1);(27,4);(28,2);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,3);(39,3);(40,6);
250;15;4;13;6;13;11;6;13;4;12;1;3;1;3;0;57.784822369383306;0;(1,2);(2,1);(3,4);(4,4);(5,2);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,4);(18,2);(19,2);(20,2);(21,1);(22,4);(23,4);(24,4);(25,1);(26,1);(27,4);(28,2);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,4);(39,3);(40,6);
260;15;5;13;7;13;13;5;12;6;12;0;2;0;2;0;60.471106600532245;0;(1,2);(2,1);(3,4);(4,4);(5,2);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,4);(18,2);(19,2);(20,2);(21,1);(22,5);(23,4);(24,4);(25,2);(26,1);(27,5);(28,3);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,4);(39,3);(40,6);
270;14;6;13;8;12;10;7;11;5;13;1;2;1;2;0;62.724137850547095;0;(1,2);(2,1);(3,4);(4,4);(5,2);(6,2);(7,3);(8,3);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,4);(18,2);(19,3);(20,2);(21,1);(22,5);(23,4);(24,4);(25,2);(26,1);(27,5);(28,3);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,4);(39,3);(40,6);
280;14;4;12;5;11;15;5;14;7;14;1;1;1;1;0;65.14738309225154;0;(1,2);(2,1);(3,5);(4,4);(5,2);(6,2);(7,3);(8,4);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,5);(18,2);(19,3);(20,2);(21,1);(22,6);(23,4);(24,4);(25,2);(26,1);(27,5);(28,3);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,4);(38,5);(39,3);(40,6);
290;11;6;9;8;10;16;6;16;6;15;0;1;0;1;0;67.67563191461878;0;(1,2);(2,1);(3,5);(4,4);(5,2);(6,2);(7,3);(8,4);(9,2);(10,1);(11,3);(12,1);(13,2);(14,3);(15,4);(16,2);(17,5);(18,2);(19,4);(20,2);(21,1);(22,6);(23,4);(24,4);(25,2);(26,1);(27,5);(28,3);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,4);(38,5);(39,3);(40,6);
300;13;4;11;6;10;16;6;16;6;15;0;1;0;1;0;70.15612368670008;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,3);(8,4);(9,2);(10,1);(11,4);(12,1);(13,2);(14,3);(15,4);(16,2);(17,5);(18,2);(19,4);(20,2);(21,1);(22,7);(23,4);(24,4);(25,2);(26,1);(27,5);(28,4);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,3);(37,4);(38,5);(39,3);(40,6);
310;11;4;10;5;9;17;6;16;7;16;1;1;0;2;0;72.40260555942159;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,3);(8,4);(9,2);(10,1);(11,4);(12,1);(13,2);(14,3);(15,5);(16,2);(17,5);(18,2);(19,4);(20,2);(21,1);(22,8);(23,4);(24,5);(25,2);(26,1);(27,5);(28,4);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,3);(37,4);(38,5);(39,3);(40,6);
320;11;2;9;4;9;16;9;16;9;16;1;1;1;1;0;74.96553826766326;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,2);(10,2);(11,4);(12,1);(13,2);(14,3);(15,5);(16,2);(17,5);(18,2);(19,4);(20,2);(21,1);(22,8);(23,4);(24,5);(25,2);(26,1);(27,5);(28,4);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,3);(37,4);(38,5);(39,3);(40,6);
330;11;3;10;4;9;16;6;16;6;16;1;3;1;3;0;77.33635587400308;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,2);(11,4);(12,1);(13,3);(14,3);(15,5);(16,3);(17,5);(18,2);(19,4);(20,2);(21,1);(22,8);(23,4);(24,5);(25,2);(26,1);(27,5);(28,4);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,3);(37,4);(38,5);(39,3);(40,6);
340;10;4;8;6;7;19;3;18;4;18;1;3;1;3;0;79.7049553704075;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,3);(14,3);(15,5);(16,3);(17,5);(18,2);(19,4);(20,2);(21,1);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,4);(37,4);(38,5);(39,3);(40,6);
350;9;4;8;5;7;18;6;18;6;18;1;2;1;2;0;82.11628881036138;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,3);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,1);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,1);(33,2);(34,1);(35,1);(36,4);(37,4);(38,5);(39,3);(40,6);
360;9;1;8;2;7;18;9;18;9;18;0;3;1;2;0;84.18796500666507;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,4);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,1);(33,2);(34,2);(35,1);(36,4);(37,4);(38,5);(39,3);(40,6);
370;8;3;7;4;7;17;9;18;8;18;1;2;1;2;0;86.38564099236235;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,4);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,1);(33,2);(34,2);(35,1);(36,4);(37,5);(38,5);(39,3);(40,6);
380;8;3;7;4;6;19;8;18;9;19;1;1;1;1;0;88.66041419390315;0;(1,2);(2,1);(3,6);(4,4);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,4);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,1);(33,2);(34,2);(35,1);(36,5);(37,5);(38,5);(39,3);(40,6);
390;7;2;6;3;6;20;8;19;9;19;1;2;1;2;0;90.86824749160411;0;(1,2);(2,1);(3,7);(4,5);(5,2);(6,2);(7,4);(8,4);(9,3);(10,3);(11,4);(12,1);(13,4);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,2);(33,2);(34,2);(35,1);(36,5);(37,5);(38,5);(39,3);(40,6);
400;7;4;6;5;6;20;7;19;7;19;0;2;1;2;0;93.1901065523313;0;(1,2);(2,1);(3,7);(4,5);(5,2);(6,2);(7,4);(8,4);(9,4);(10,3);(11,4);(12,1);(13,4);(14,3);(15,5);(16,4);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,4);(29,1);(30,2);(31,2);(32,2);(33,3);(34,2);(35,1);(36,5);(37,5);(38,5);(39,3);(40,6);
410;6;3;5;4;4;20;9;21;8;21;0;2;1;1;0;95.09166361935337;0;(1,2);(2,1);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,4);(10,4);(11,4);(12,1);(13,4);(14,3);(15,5);(16,5);(17,5);(18,2);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,3);(34,2);(35,1);(36,5);(37,6);(38,5);(39,3);(40,6);
420;5;1;4;2;3;22;9;22;9;22;1;2;1;2;0;96.87012810046036;0;(1,2);(2,2);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,4);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,5);(17,5);(18,3);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,1);(36,5);(37,6);(38,5);(39,4);(40,6);
430;4;2;4;3;3;22;9;22;8;22;0;3;0;3;0;98.93278862442172;0;(1,2);(2,2);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,4);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,5);(17,5);(18,3);(19,4);(20,2);(21,2);(22,8);(23,4);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,1);(36,5);(37,6);(38,5);(39,4);(40,6);
440;4;3;4;3;3;21;9;22;8;22;0;3;0;3;0;101.18422774707768;0;(1,2);(2,2);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,4);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,5);(17,5);(18,3);(19,4);(20,2);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,1);(36,5);(37,6);(38,5);(39,4);(40,6);
450;5;2;4;3;3;22;8;21;9;22;0;3;0;3;0;103.45777987533526;0;(1,2);(2,2);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,4);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,5);(17,5);(18,3);(19,4);(20,3);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,2);(36,5);(37,6);(38,5);(39,4);(40,6);
460;4;3;3;4;3;23;7;22;8;22;0;3;0;3;0;105.57930808193962;0;(1,2);(2,2);(3,7);(4,6);(5,2);(6,2);(7,4);(8,4);(9,5);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,6);(17,5);(18,3);(19,4);(20,3);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,2);(36,5);(37,6);(38,5);(39,4);(40,6);
470;4;4;3;5;3;22;6;22;5;22;0;4;1;4;0;107.66008144434308;0;(1,2);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,6);(17,5);(18,3);(19,5);(20,4);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,2);(31,2);(32,2);(33,4);(34,2);(35,2);(36,5);(37,6);(38,5);(39,4);(40,7);
480;4;3;4;3;2;23;4;23;4;23;0;6;0;6;0;110.1195501607734;0;(1,2);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,3);(19,5);(20,4);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,3);(31,2);(32,2);(33,4);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,7);
490;3;4;3;4;1;24;4;24;4;24;1;4;1;4;0;112.53266196310155;0;(1,2);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,3);(19,5);(20,5);(21,2);(22,8);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,3);(31,2);(32,2);(33,4);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,7);
500;3;3;3;3;8;23;6;24;5;24;1;4;1;4;0;114.36816112948061;0;(1,2);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,3);(19,6);(20,5);(21,2);(22,9);(23,5);(24,6);(25,2);(26,1);(27,5);(28,5);(29,1);(30,3);(31,2);(32,2);(33,5);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,7);
510;9;0;9;0;8;26;2;25;3;24;0;3;0;3;0;117.04108059876982;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,3);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,2);(27,6);(28,6);(29,1);(30,3);(31,2);(32,2);(33,5);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,8);
520;8;1;8;1;7;24;5;24;5;25;1;1;1;1;0;119.67437622889317;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,4);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,2);(27,6);(28,6);(29,1);(30,3);(31,2);(32,2);(33,5);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,8);
530;7;2;7;2;7;26;3;25;4;25;2;0;1;1;0;122.28064603267048;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,4);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,2);(27,6);(28,6);(29,1);(30,3);(31,2);(32,2);(33,5);(34,2);(35,3);(36,5);(37,6);(38,5);(39,4);(40,8);
540;8;1;7;2;7;25;4;25;4;25;1;1;1;1;0;125.04993987797776;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,4);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,4);(27,6);(28,6);(29,1);(30,3);(31,2);(32,2);(33,5);(34,2);(35,4);(36,5);(37,6);(38,5);(39,4);(40,8);
550;7;2;8;1;7;25;5;25;5;25;0;1;0;1;0;127.76504292733728;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,4);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,4);(27,6);(28,6);(29,1);(30,4);(31,2);(32,2);(33,5);(34,2);(35,4);(36,5);(37,6);(38,5);(39,4);(40,8);
560;7;3;7;3;7;24;5;25;4;25;1;0;1;0;0;130.54728261898453;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,5);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,4);(27,6);(28,6);(29,1);(30,4);(31,2);(32,2);(33,5);(34,2);(35,4);(36,5);(37,6);(38,5);(39,4);(40,8);
570;8;4;8;4;7;25;2;25;2;25;0;1;0;1;0;133.29137005676185;0;(1,3);(2,2);(3,7);(4,6);(5,3);(6,2);(7,4);(8,4);(9,6);(10,5);(11,4);(12,1);(13,4);(14,3);(15,5);(16,7);(17,5);(18,5);(19,6);(20,5);(21,2);(22,10);(23,6);(24,6);(25,2);(26,4);(27,6);(28,6);(29,1);(30,4);(31,2);(32,2);(33,6);(34,2);(35,5);(36,5);(37,6);(38,5);(39,4);(40,8);
