10;40;0;25;25.0;0;0;0;0.0;0;0;0;0.0;2.770887182464225;0;(1,0);(2,0);(3,0);(4,0);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,0);(16,0);(17,0);(18,0);(19,0);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);
20;39;0;25;25.0;1;0;0;0.0;0;0;0;0.0;5.639702707061693;0;(1,0);(2,0);(3,0);(4,0);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,0);(16,5);(17,0);(18,0);(19,0);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);
30;37;0;25;25.0;3;0;0;0.0;0;0;0;0.0;8.603953549022494;0;(1,0);(2,0);(3,0);(4,0);(5,1);(6,0);(7,0);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,0);(16,13);(17,0);(18,0);(19,0);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,2);(29,0);(30,0);(31,5);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);
40;36;0;25;25.0;4;0;0;0.0;0;0;0;0.0;11.863101953436733;0;(1,0);(2,0);(3,0);(4,2);(5,1);(6,0);(7,0);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,0);(16,13);(17,0);(18,0);(19,3);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,4);(29,0);(30,0);(31,5);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);
50;36;0;25;25.0;4;0;0;0.0;0;0;0;0.0;15.212171503249827;0;(1,0);(2,0);(3,0);(4,12);(5,1);(6,0);(7,0);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,1);(16,13);(17,0);(18,0);(19,13);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,4);(29,0);(30,0);(31,6);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);
60;33;0;25;25.0;7;0;0;0.0;0;0;0;0.0;18.221268563265472;0;(1,0);(2,0);(3,0);(4,12);(5,1);(6,0);(7,2);(8,1);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,1);(16,13);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,5);(29,1);(30,0);(31,7);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,10);(40,0);
70;33;0;25;25.0;4;0;0;0.0;3;0;0;0.0;21.409077370544512;0;(1,0);(2,0);(3,0);(4,12);(5,2);(6,0);(7,2);(8,2);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,1);(16,16);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,5);(25,0);(26,0);(27,0);(28,5);(29,2);(30,0);(31,8);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,11);(40,0);
80;34;0;25;25.0;5;0;0;0.0;1;0;0;0.0;25.064606966668748;0;(1,0);(2,0);(3,0);(4,12);(5,7);(6,0);(7,2);(8,2);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,2);(16,16);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,14);(25,0);(26,0);(27,0);(28,7);(29,2);(30,0);(31,9);(32,0);(33,0);(34,3);(35,0);(36,0);(37,0);(38,0);(39,11);(40,0);
90;34;0;25;25.0;3;0;0;0.0;3;0;0;0.0;28.81722086849825;0;(1,0);(2,0);(3,0);(4,18);(5,8);(6,0);(7,2);(8,2);(9,0);(10,0);(11,4);(12,0);(13,0);(14,0);(15,4);(16,16);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,14);(25,0);(26,0);(27,0);(28,7);(29,2);(30,0);(31,11);(32,0);(33,0);(34,3);(35,0);(36,0);(37,0);(38,0);(39,14);(40,0);
100;33;0;25;25.0;4;0;0;0.0;3;0;0;0.0;31.842383961755143;0;(1,0);(2,0);(3,0);(4,25);(5,9);(6,2);(7,2);(8,2);(9,0);(10,0);(11,4);(12,4);(13,0);(14,0);(15,4);(16,16);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,17);(25,0);(26,0);(27,0);(28,8);(29,2);(30,0);(31,12);(32,0);(33,0);(34,3);(35,0);(36,0);(37,0);(38,0);(39,14);(40,0);
110;32;0;25;25.0;5;0;0;0.0;3;0;0;0.0;35.007121399844856;0;(1,0);(2,0);(3,0);(4,26);(5,14);(6,3);(7,2);(8,2);(9,0);(10,0);(11,4);(12,4);(13,0);(14,0);(15,7);(16,16);(17,0);(18,0);(19,16);(20,0);(21,0);(22,0);(23,0);(24,24);(25,3);(26,0);(27,0);(28,18);(29,2);(30,0);(31,15);(32,0);(33,0);(34,5);(35,0);(36,0);(37,0);(38,0);(39,14);(40,0);
