10;25;13;25;0;1;0;0;1;0;2.9644605014751266;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,0);(20,1);(21,0);(22,1);(23,0);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,1);(39,0);(40,1);
20;26;11;25;1;1;0;1;0;0;6.107105740410467;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,0);(20,1);(21,0);(22,1);(23,0);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,0);(40,1);
30;26;11;25;0;2;0;0;1;0;8.936143223656117;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,0);(22,1);(23,0);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,0);(40,1);
40;26;10;25;0;3;0;1;0;0;12.007882334161254;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,0);(22,1);(23,0);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
50;26;9;25;0;4;0;1;0;0;15.096807156140661;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,0);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
60;26;8;25;1;4;0;1;0;0;18.312717033617155;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
70;26;8;25;1;4;0;1;0;0;21.675341428368863;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
80;25;9;25;0;5;0;1;0;0;24.87820645338416;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
90;25;10;25;0;4;0;1;0;0;28.0883210098531;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,2);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
100;26;10;25;0;3;0;1;0;0;31.395629493432885;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,1);(7,0);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,2);(24,1);(25,0);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,0);(40,1);
