10;13;0;25;11;1;0;12;3;0;2.568092882114518;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
20;14;0;25;12;0;0;13;1;0;5.645301766261603;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
30;15;0;25;12;0;0;13;0;0;8.868064066141953;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
40;16;0;25;11;0;0;13;0;0;12.444110605623473;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
50;18;0;25;9;0;0;13;0;0;16.031547008368076;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,2);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
60;18;0;25;9;0;0;13;0;0;19.77223064584668;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,2);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
70;19;0;25;9;0;0;11;1;0;23.19953645549922;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,2);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
80;20;0;25;7;2;0;9;2;0;26.710527032730678;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,1);(15,2);(16,2);(17,1);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,1);
90;22;0;25;8;1;0;9;0;0;29.81941811057399;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,2);(15,2);(16,2);(17,1);(18,1);(19,1);(20,2);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,1);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,2);
100;23;0;25;8;0;0;9;0;0;33.16594778097512;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,2);(15,2);(16,2);(17,1);(18,1);(19,1);(20,2);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,2);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,2);
110;23;0;25;8;0;0;7;2;0;36.68924895278373;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,1);(14,2);(15,2);(16,2);(17,1);(18,1);(19,1);(20,2);(21,2);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,2);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,1);(39,1);(40,2);
120;27;0;25;6;0;0;7;0;0;39.899810536754636;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,2);(11,2);(12,1);(13,1);(14,3);(15,2);(16,2);(17,1);(18,1);(19,1);(20,2);(21,3);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,1);(29,2);(30,1);(31,3);(32,1);(33,1);(34,1);(35,1);(36,1);(37,2);(38,2);(39,1);(40,2);
