110;38;0;38;0;50;1;0;1;0;0;0;1;0;1;0;34.98856774694433;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
120;38;0;38;0;50;0;1;0;1;0;1;0;1;0;0;38.28608256783849;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
130;38;0;38;0;49;1;0;1;0;1;0;1;0;1;0;42.00911879922736;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
140;38;0;38;0;49;1;0;1;0;1;1;0;1;0;0;45.28686861834919;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
150;38;0;38;0;49;1;0;1;0;1;0;1;0;1;0;48.52959542216816;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
160;38;0;38;0;49;1;0;1;0;1;0;1;0;1;0;51.7481072456562;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
170;38;0;38;0;48;1;0;1;0;2;1;0;1;0;0;55.098712155796406;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
180;38;0;38;0;48;1;0;1;0;2;1;0;1;0;0;58.31832916167679;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
190;38;0;38;0;46;1;0;1;0;4;1;0;1;0;0;61.70584328499922;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
200;38;0;38;0;46;1;0;1;0;4;1;0;1;0;0;64.94997702047056;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
210;38;0;38;0;45;1;0;1;0;5;1;0;1;0;0;68.51134215184837;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
220;38;0;38;0;44;1;0;1;0;6;1;0;1;0;0;72.5959294728136;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
230;38;0;38;0;42;1;0;1;0;8;1;0;1;0;0;76.28729832686895;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
240;38;0;38;0;42;1;0;1;0;8;1;0;1;0;0;79.98758857049872;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
250;38;0;38;0;40;1;0;1;0;10;1;0;1;0;0;83.60066834937567;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
260;38;0;38;0;39;1;0;1;0;11;1;0;1;0;0;87.34586632086067;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
270;38;0;38;0;38;1;0;1;0;12;1;0;1;0;0;91.17229348828279;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
280;36;2;36;2;36;1;0;1;0;14;1;0;1;0;0;94.98837045449375;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
290;35;2;35;2;34;2;0;2;0;16;1;0;1;0;0;98.86292511480232;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);(21,2);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
300;35;0;35;0;34;4;0;4;0;16;1;0;1;0;0;102.14028433886743;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
310;34;1;34;1;34;4;0;4;0;16;1;0;1;0;0;105.76936437917584;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
320;32;3;32;3;32;4;0;4;0;18;1;0;1;0;0;109.04990444291734;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
330;31;2;31;2;31;6;0;6;0;19;1;0;1;0;0;112.42926265392406;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
340;32;0;32;0;31;7;0;7;0;19;1;0;1;0;0;116.04921005460427;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
350;31;0;31;0;30;8;0;8;0;20;1;0;1;0;0;119.77496339676874;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
360;27;3;27;3;26;9;0;9;0;24;1;0;1;0;0;123.25440772699791;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,2);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
370;25;2;25;2;25;12;0;12;0;25;1;0;1;0;0;126.87846950194181;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,1);(9,2);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,1);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
380;23;2;23;2;23;14;0;14;0;27;1;0;1;0;0;130.53638465859876;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,1);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,1);(38,1);(39,2);(40,1);
390;21;1;21;1;21;17;0;17;0;29;1;0;1;0;0;134.25566131551875;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
400;21;0;21;0;20;18;0;18;0;30;1;0;1;0;0;137.7026139897833;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
410;20;1;20;1;20;18;0;18;0;30;1;0;1;0;0;141.2663936460774;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
420;20;1;20;1;19;18;0;18;0;31;1;0;1;0;0;145.4338869135804;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
430;19;1;19;1;18;19;0;19;0;32;1;0;1;0;0;149.40446269139713;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
440;18;1;18;1;18;20;0;20;0;32;1;0;1;0;0;153.4337601617178;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
450;19;0;19;0;18;20;0;20;0;32;1;0;1;0;0;157.21721534092805;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
460;17;2;17;2;16;20;0;20;0;34;1;0;1;0;0;160.46943922585788;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,1);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,1);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
470;17;0;17;0;16;22;0;22;0;34;1;0;1;0;0;163.94966192983605;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
480;17;0;17;0;16;22;0;22;0;34;1;0;1;0;0;167.49831840819706;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,1);(27,1);(28,2);(29,1);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
490;14;2;14;2;14;23;0;23;0;36;1;0;1;0;0;170.8974654134641;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,1);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
500;14;1;14;1;14;24;0;24;0;36;1;0;1;0;0;174.44746417636216;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
510;14;1;14;1;14;24;0;24;0;36;1;0;1;0;0;177.863220885905;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
520;14;1;14;1;14;24;0;24;0;36;1;0;1;0;0;181.07607966320163;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
530;13;2;13;2;13;24;0;24;0;37;1;0;1;0;0;184.16925021651355;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,1);(36,1);(37,2);(38,1);(39,2);(40,2);
540;14;0;14;0;13;25;0;25;0;37;1;0;1;0;0;187.1620342058037;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,2);(36,1);(37,2);(38,1);(39,2);(40,2);
550;12;2;12;2;11;25;0;25;0;39;1;0;1;0;0;190.16405513489536;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,1);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,1);(31,2);(32,2);(33,2);(34,1);(35,2);(36,1);(37,2);(38,1);(39,2);(40,2);
560;10;0;10;0;9;29;0;29;0;41;1;0;1;0;0;193.3097142371586;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,2);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,2);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,2);(31,2);(32,2);(33,2);(34,1);(35,2);(36,2);(37,2);(38,1);(39,2);(40,2);
570;8;2;8;2;7;29;0;29;0;43;1;0;1;0;0;196.96034994043094;0;(1,1);(2,1);(3,2);(4,1);(5,2);(6,2);(7,2);(8,2);(9,2);(10,1);(11,2);(12,1);(13,1);(14,2);(15,1);(16,1);(17,2);(18,2);(19,2);(20,2);(21,2);(22,2);(23,2);(24,2);(25,1);(26,2);(27,1);(28,2);(29,2);(30,2);(31,2);(32,2);(33,2);(34,1);(35,2);(36,2);(37,2);(38,1);(39,2);(40,2);
