10;6;1;25;25.0;0;7;0;0.0;1;5;0;0.0;0.4923448734033754;0;(1,1);(2,1);(3,1);(4,1);(5,2);(6,1);(7,1);(8,0);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);
20;13;0;25;25.0;2;1;0;0.0;2;2;0;0.0;1.6810842994119735;0;(1,1);(2,1);(3,1);(4,1);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,2);(20,2);
30;14;0;25;25.0;1;2;0;0.0;0;3;0;0.0;2.86882292830667;0;(1,1);(2,1);(3,1);(4,1);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,3);(20,2);
40;14;0;25;25.0;0;3;0;0.0;1;2;0;0.0;4.401002391704415;0;(1,1);(2,1);(3,1);(4,1);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,3);(20,2);
50;15;0;25;25.0;2;1;0;0.0;0;2;0;0.0;5.85480257344345;0;(1,1);(2,2);(3,1);(4,1);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,3);(20,2);
60;15;0;25;25.0;1;2;0;0.0;1;1;0;0.0;7.394129417919004;0;(1,1);(2,2);(3,1);(4,1);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,2);(16,1);(17,1);(18,2);(19,3);(20,2);
70;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;9.015229986936557;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
80;18;0;25;25.0;0;1;0;0.0;1;0;0;0.0;10.574366161150296;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
90;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;12.309575646752203;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
100;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;13.860418918880594;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
110;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;15.762088678049317;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
120;18;0;25;25.0;1;0;0;0.0;0;1;0;0.0;17.452272936560647;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
130;18;0;25;25.0;1;0;0;0.0;1;0;0;0.0;19.354834627132437;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
140;18;0;25;25.0;0;1;0;0.0;0;1;0;0.0;21.028171852422574;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
150;18;0;24;24.95;0;1;1;0.05;0;1;0;0.0;22.76950115591612;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
160;18;0;23;24.75;0;1;2;0.25;1;0;0;0.0;24.354746077401778;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
170;18;0;23;23.95;1;0;2;1.05;0;1;0;0.0;26.03520231071028;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
180;18;0;21;23.15;1;0;4;1.85;1;0;0;0.0;27.754402405483066;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
190;18;0;20;22.7;1;0;5;2.3;1;0;0;0.0;29.492554521897265;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
200;18;0;20;22.25;1;0;5;2.75;0;1;0;0.0;31.262969034421204;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
210;18;0;19;21.4;1;0;6;3.6;0;1;0;0.0;33.16837057646074;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
220;18;0;19;20.35;1;0;6;4.65;1;0;0;0.0;34.99584078325567;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
230;18;0;19;19.6;1;0;6;5.4;0;1;0;0.0;36.95268863682153;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
240;18;0;19;19.25;1;0;6;5.75;0;1;0;0.0;39.13577045209798;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
250;18;0;19;19.05;1;0;6;5.95;1;0;0;0.0;41.18493060326891;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
260;18;0;18;18.95;1;0;7;6.05;0;1;0;0.0;43.24159919729402;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
270;18;0;17;18.55;1;0;8;6.45;1;0;0;0.0;44.79830652230652;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
280;17;1;17;18.05;1;0;8;6.95;0;1;0;0.0;46.58968964252987;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
290;17;1;17;17.9;1;0;8;7.1;1;0;0;0.0;48.66978451542702;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
300;16;2;17;17.5;1;0;8;7.5;0;1;0;0.0;50.3564249604716;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
310;17;1;17;17.2;1;0;8;7.8;1;0;0;0.0;52.15263393198014;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
320;18;0;16;17.1;1;0;9;7.9;0;1;0;0.0;54.191525753880896;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
330;16;2;16;16.7;1;0;9;8.3;1;0;0;0.0;56.031755681913324;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
340;15;3;15;16.4;1;0;10;8.6;0;1;0;0.0;57.826136533264474;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,3);(16,1);(17,2);(18,2);(19,3);(20,2);
350;16;1;15;16.15;2;0;10;8.85;1;0;0;0.0;59.62780778881179;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,4);(16,1);(17,2);(18,2);(19,3);(20,2);
360;16;0;15;15.9;3;0;10;9.1;0;1;0;0.0;61.4468841668208;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,3);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,4);(16,1);(17,2);(18,2);(19,3);(20,2);
370;15;0;15;15.45;4;0;10;9.55;0;1;0;0.0;63.46406865713393;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,3);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,4);(16,2);(17,2);(18,2);(19,3);(20,2);
380;14;1;14;15.15;4;0;11;9.85;0;1;0;0.0;65.61406761827745;0;(1,1);(2,2);(3,1);(4,2);(5,2);(6,1);(7,3);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,4);(16,2);(17,2);(18,2);(19,3);(20,2);
390;14;0;12;14.7;4;0;13;10.3;0;2;0;0.0;67.58903796505349;0;(1,1);(2,2);(3,1);(4,3);(5,2);(6,1);(7,3);(8,1);(9,2);(10,1);(11,2);(12,2);(13,1);(14,2);(15,4);(16,2);(17,2);(18,2);(19,3);(20,2);
