10;9;0;50;50.0;3;4;0;0.0;1;3;0;0.0;0.765929142159786;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,2);
20;13;0;50;50.0;2;2;0;0.0;2;1;0;0.0;2.303530276260999;0;(1,2);(2,1);(3,1);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,1);(19,1);(20,2);
30;14;0;50;50.0;1;2;0;0.0;1;2;0;0.0;3.919335995172361;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,1);(19,1);(20,2);
40;14;0;50;50.0;1;2;0;0.0;2;1;0;0.0;5.340644540222594;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,1);(19,1);(20,2);
50;15;0;50;50.0;1;2;0;0.0;0;2;0;0.0;6.700454484488638;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,1);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
60;16;0;50;50.0;0;2;0;0.0;0;2;0;0.0;8.07484214658066;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
70;16;0;50;50.0;1;1;0;0.0;2;0;0;0.0;9.732580674436285;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
80;16;0;50;50.0;2;0;0;0.0;0;2;0;0.0;11.258709159196144;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
90;16;0;50;50.0;0;2;0;0.0;0;2;0;0.0;12.90580585365881;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
100;16;0;50;50.0;0;2;0;0.0;0;2;0;0.0;14.441937940599473;0;(1,2);(2,1);(3,2);(4,1);(5,1);(6,2);(7,1);(8,2);(9,1);(10,2);(11,1);(12,2);(13,1);(14,1);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);
