10;8;0;50;50.0;1;4;0;0.0;0;7;0;0.0;0.5798520179852588;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,1);(18,1);(19,1);(20,1);
20;14;0;50;50.0;1;3;0;0.0;1;1;0;0.0;1.7881604290300153;0;(1,2);(2,1);(3,1);(4,1);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,1);(19,1);(20,2);
30;16;0;50;50.0;0;2;0;0.0;0;2;0;0.0;3.041118993499287;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,1);(19,1);(20,2);
40;16;0;50;50.0;1;1;0;0.0;2;0;0;0.0;4.4841230653159165;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,1);(19,1);(20,2);
50;16;0;50;50.0;2;0;0;0.0;2;0;0;0.0;6.031044202083505;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,1);(19,1);(20,2);
60;16;0;50;50.0;0;2;0;0.0;1;1;0;0.0;7.61057474207944;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,1);(19,1);(20,2);
70;17;0;50;50.0;0;2;0;0.0;1;0;0;0.0;9.069589613183576;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,2);(19,1);(20,2);
80;17;0;50;50.0;1;1;0;0.0;0;1;0;0.0;10.74770870338688;0;(1,2);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,2);(19,1);(20,2);
90;17;0;50;50.0;0;1;0;0.0;2;0;0;0.0;12.370707510329673;0;(1,3);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,2);(19,1);(20,2);
100;17;0;50;50.0;1;0;0;0.0;1;1;0;0.0;14.167048087518443;0;(1,3);(2,1);(3,2);(4,2);(5,2);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,2);(18,2);(19,1);(20,2);
