10;15;1;25;25.0;3;12;0;0.0;1;8;0;0.0;0.9285690436301498;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,0);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,2);(17,1);(18,2);(19,1);(20,1);(21,1);(22,2);(23,1);(24,1);(25,2);(26,1);(27,1);(28,2);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,1);(39,1);(40,1);
20;30;0;25;25.0;1;4;0;0.0;1;4;0;0.0;2.9819859351292597;0;(1,1);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,2);(21,1);(22,2);(23,1);(24,2);(25,2);(26,2);(27,1);(28,2);(29,2);(30,2);(31,2);(32,1);(33,1);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
30;32;0;25;25.0;2;2;0;0.0;2;2;0;0.0;6.024039884291169;0;(1,2);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,2);(16,3);(17,1);(18,2);(19,3);(20,2);(21,1);(22,2);(23,1);(24,2);(25,2);(26,2);(27,1);(28,2);(29,2);(30,2);(31,3);(32,1);(33,1);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
40;33;1;25;25.0;1;0;0;0.0;4;1;0;0.0;8.6326956606923;0;(1,2);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,2);(16,3);(17,1);(18,2);(19,3);(20,2);(21,2);(22,2);(23,1);(24,3);(25,2);(26,2);(27,1);(28,2);(29,2);(30,2);(31,3);(32,1);(33,2);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
50;29;6;25;25.0;0;1;0;0.0;0;4;0;0.0;11.424625231187997;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,2);(16,3);(17,1);(18,2);(19,3);(20,2);(21,2);(22,2);(23,1);(24,3);(25,2);(26,2);(27,1);(28,2);(29,2);(30,2);(31,3);(32,1);(33,2);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
60;17;14;25;25.0;0;2;0;0.0;3;4;0;0.0;13.522417961880159;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,3);(16,3);(17,1);(18,2);(19,3);(20,2);(21,2);(22,2);(23,2);(24,3);(25,3);(26,3);(27,1);(28,2);(29,2);(30,2);(31,3);(32,1);(33,2);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
70;17;13;25;25.0;0;2;0;0.0;3;5;0;0.0;15.462739766285917;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,1);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,3);(16,3);(17,1);(18,2);(19,3);(20,2);(21,2);(22,2);(23,2);(24,4);(25,3);(26,3);(27,1);(28,2);(29,2);(30,2);(31,3);(32,1);(33,2);(34,2);(35,2);(36,2);(37,1);(38,1);(39,1);(40,2);
80;18;9;25;25.0;4;3;0;0.0;2;4;0;0.0;17.313702272015586;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,2);(9,2);(10,2);(11,1);(12,1);(13,2);(14,1);(15,3);(16,3);(17,1);(18,2);(19,3);(20,3);(21,2);(22,2);(23,2);(24,5);(25,3);(26,4);(27,2);(28,2);(29,2);(30,2);(31,3);(32,1);(33,2);(34,2);(35,2);(36,3);(37,1);(38,1);(39,1);(40,2);
90;23;3;25;25.0;1;7;0;0.0;0;6;0;0.0;19.512338522986724;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,2);(9,2);(10,2);(11,1);(12,2);(13,2);(14,1);(15,3);(16,3);(17,1);(18,2);(19,4);(20,3);(21,2);(22,2);(23,2);(24,5);(25,3);(26,4);(27,2);(28,2);(29,2);(30,3);(31,3);(32,1);(33,2);(34,2);(35,2);(36,3);(37,1);(38,1);(39,1);(40,2);
100;28;3;25;25.0;3;1;0;0.0;0;5;0;0.0;21.92451602820921;0;(1,3);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,3);(9,2);(10,2);(11,1);(12,2);(13,2);(14,1);(15,4);(16,3);(17,1);(18,2);(19,4);(20,4);(21,2);(22,2);(23,2);(24,5);(25,4);(26,5);(27,2);(28,2);(29,2);(30,4);(31,3);(32,1);(33,2);(34,3);(35,2);(36,3);(37,1);(38,1);(39,1);(40,2);
