10;13;0;25;25.0;0;10;0;0.0;3;4;0;0.0;0.9603590202691786;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,2);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);
20;21;0;25;25.0;3;2;0;0.0;1;3;0;0.0;2.4525953585318274;0;(1,1);(2,3);(3,1);(4,1);(5,2);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,1);(21,1);(22,1);(23,1);(24,2);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
30;23;0;25;25.0;1;3;0;0.0;2;1;0;0.0;4.527033137278286;0;(1,1);(2,3);(3,1);(4,1);(5,2);(6,2);(7,1);(8,1);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,1);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
40;26;0;25;25.0;0;2;0;0.0;0;2;0;0.0;6.899039071840812;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
50;26;0;25;25.0;0;2;0;0.0;2;0;0;0.0;9.582102062256508;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
60;26;0;25;25.0;2;0;0;0.0;1;1;0;0.0;12.210270887269342;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
70;26;0;25;25.0;0;2;0;0.0;1;1;0;0.0;14.79603363304729;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,1);(29,2);(30,1);
80;25;2;25;25.0;0;1;0;0.0;1;1;0;0.0;17.14955375382463;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,3);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
90;22;4;25;25.0;1;1;0;0.0;0;2;0;0.0;18.66203189684274;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,4);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
100;22;4;25;25.0;1;1;0;0.0;2;0;0;0.0;20.07982323832116;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,4);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
110;22;4;25;25.0;0;2;0;0.0;1;1;0;0.0;22.14167228645083;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,2);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,1);(24,4);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
120;23;2;25;25.0;0;3;0;0.0;0;2;0;0.0;24.668432440449013;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,2);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
130;24;1;25;25.0;1;2;0;0.0;0;2;0;0.0;26.878746075664285;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,2);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
140;25;0;25;25.0;1;1;0;0.0;1;2;0;0.0;29.14434998623231;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,2);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
150;26;0;25;25.0;1;1;0;0.0;1;1;0;0.0;31.543730620387436;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
160;25;1;24;24.9;1;1;1;0.1;1;1;0;0.0;34.03717218426394;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
170;23;3;22;24.466666666666665;1;1;3;0.5333333333333333;1;1;0;0.0;36.400896558484554;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,2);(20,2);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
180;20;7;22;23.933333333333334;2;0;3;1.0666666666666667;0;1;0;0.0;38.41481348468251;0;(1,1);(2,3);(3,2);(4,1);(5,2);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,2);(19,3);(20,2);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
190;19;5;20;23.0;5;0;5;2.0;0;1;0;0.0;40.360822531443596;0;(1,1);(2,3);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,1);(13,2);(14,1);(15,1);(16,3);(17,1);(18,3);(19,3);(20,3);(21,1);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
200;18;3;20;21.833333333333332;5;2;5;3.1666666666666665;0;2;0;0.0;42.51032098689504;0;(1,1);(2,3);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,2);(13,3);(14,1);(15,1);(16,3);(17,1);(18,3);(19,3);(20,3);(21,2);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
210;19;2;19;21.1;6;1;6;3.9;1;1;0;0.0;44.76444241738943;0;(1,1);(2,3);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,2);(13,3);(14,1);(15,1);(16,3);(17,1);(18,3);(19,3);(20,3);(21,2);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
220;20;0;18;20.466666666666665;7;1;7;4.533333333333333;1;1;0;0.0;47.209136191232794;0;(1,1);(2,3);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,2);(13,3);(14,1);(15,1);(16,3);(17,2);(18,3);(19,3);(20,3);(21,2);(22,1);(23,3);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
230;18;2;17;19.933333333333334;6;3;8;5.066666666666666;1;0;0;0.0;49.53360480910916;0;(1,1);(2,3);(3,2);(4,1);(5,3);(6,2);(7,1);(8,3);(9,1);(10,1);(11,2);(12,2);(13,3);(14,1);(15,1);(16,3);(17,2);(18,3);(19,3);(20,3);(21,2);(22,1);(23,4);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
240;17;1;17;19.133333333333333;9;1;8;5.866666666666666;1;1;0;0.0;51.80396058410659;0;(1,1);(2,4);(3,2);(4,1);(5,3);(6,2);(7,2);(8,3);(9,1);(10,1);(11,2);(12,2);(13,3);(14,1);(15,1);(16,3);(17,2);(18,3);(19,3);(20,3);(21,2);(22,1);(23,4);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
250;17;2;14;18.1;7;2;11;6.9;1;1;0;0.0;53.93365672549767;0;(1,1);(2,4);(3,2);(4,1);(5,3);(6,2);(7,2);(8,4);(9,1);(10,1);(11,2);(12,3);(13,3);(14,1);(15,1);(16,3);(17,2);(18,3);(19,3);(20,3);(21,2);(22,2);(23,4);(24,5);(25,1);(26,2);(27,2);(28,2);(29,2);(30,1);
